transaction_id,transaction_date,post_date,description,category,transaction_type,amount,balance,currency,account_name,account_type,merchant,city,state,country,reference,channel,status
E2A385865C254044,2025-07-02 07:28:45,2025-07-03,Software Subscription,SaaS,Debit,-107.17,227946.82,USD,Demo High Yield Savings,Savings,Software Subscription,Denver,CO,US,REF42776746,ACH,Posted
5FC2FBCCF7F84BC3,2025-07-03 07:04:13,2025-07-05,Mobile Carrier,Bills,Debit,-20.22,227926.60,USD,Demo High Yield Savings,Savings,Mobile Carrier,Denver,CO,US,REF11292919,ACH,Posted
A5C6918BECB44E89,2025-07-03 11:48:48,2025-07-03,Pharmacy,Health,Debit,-10.78,227915.82,USD,Demo High Yield Savings,Savings,Pharmacy,Denver,CO,US,REF58499037,Card,Pending
8D159A6B5D4249FC,2025-07-03 15:40:54,2025-07-05,Electric Utility,Bills,Debit,-47.23,227868.59,USD,Demo High Yield Savings,Savings,Electric Utility,New York,NY,US,REF47103909,ACH,Posted
70CF863EA8854E08,2025-07-03 20:29:28,2025-07-05,Insurance Payment,Insurance,Debit,-32.00,227836.59,USD,Demo High Yield Savings,Savings,Insurance Payment,San Francisco,CA,US,REF93894510,ACH,Posted
F8E5B1B1344B43A4,2025-07-04 07:09:18,2025-07-06,Electric Utility,Bills,Debit,-153.74,227682.85,USD,Demo High Yield Savings,Savings,Electric Utility,San Francisco,CA,US,REF59402605,ACH,Posted
86F27305473E4986,2025-07-04 14:16:33,2025-07-04,Cloud Hosting,Infrastructure,Debit,-207.94,227474.91,USD,Demo High Yield Savings,Savings,Cloud Hosting,Denver,CO,US,REF18116882,ACH,Pending
EF1C7A32CEA3477D,2025-07-04 15:16:32,2025-07-04,Coffee Shop,Food & Drink,Debit,-2.15,227472.76,USD,Demo High Yield Savings,Savings,Coffee Shop,Miami,FL,US,REF63728476,POS,Posted
8AC9A29FFC554D3C,2025-07-05 03:48:59,2025-07-06,Restaurant,Dining,Debit,-45.51,227427.25,USD,Demo High Yield Savings,Savings,Restaurant,Chicago,IL,US,REF20230849,Card,Posted
8A3B71DDF63C4246,2025-07-05 07:29:20,2025-07-07,Office Supplies,Operations,Debit,-31.02,227396.23,USD,Demo High Yield Savings,Savings,Office Supplies,Seattle,WA,US,REF65019311,Card,Posted
AE164DF3CFDA4E91,2025-07-05 08:03:02,2025-07-07,Streaming Service,Entertainment,Debit,-5.06,227391.17,USD,Demo High Yield Savings,Savings,Streaming Service,Boston,MA,US,REF97537746,ACH,Pending
4DAA83E8EA2A4883,2025-07-05 14:37:36,2025-07-05,Insurance Payment,Insurance,Debit,-27.76,227363.41,USD,Demo High Yield Savings,Savings,Insurance Payment,Miami,FL,US,REF86072327,ACH,Posted
836D013FE74C463C,2025-07-05 14:54:04,2025-07-07,Insurance Payment,Insurance,Debit,-105.29,227258.12,USD,Demo High Yield Savings,Savings,Insurance Payment,Miami,FL,US,REF41775718,ACH,Posted
B7BC3B50373E4B96,2025-07-05 17:40:17,2025-07-06,Electric Utility,Bills,Debit,-42.67,227215.45,USD,Demo High Yield Savings,Savings,Electric Utility,San Francisco,CA,US,REF14388084,ACH,Posted
B5C4D7AE5EB34C3B,2025-07-05 22:43:38,2025-07-07,Ride Share,Transport,Debit,-12.60,227202.85,USD,Demo High Yield Savings,Savings,Ride Share,Seattle,WA,US,REF70503600,Card,Posted
3BA347989B6841EF,2025-07-05 23:49:37,2025-07-07,Online Retailer,Shopping,Debit,-48.88,227153.97,USD,Demo High Yield Savings,Savings,Online Retailer,Denver,CO,US,REF61546232,Online,Posted
7C41D10CB86945BD,2025-07-06 00:19:57,2025-07-07,Office Supplies,Operations,Debit,-68.11,227085.86,USD,Demo High Yield Savings,Savings,Office Supplies,Seattle,WA,US,REF65573350,Card,Pending
76A854130CB84E8A,2025-07-07 04:32:22,2025-07-07,Client Payment,Revenue,Credit,3911.85,230997.71,USD,Demo High Yield Savings,Savings,Client Payment,Boston,MA,US,REF60101289,Wire,Posted
FB2937C317354E24,2025-07-07 15:53:00,2025-07-09,Payroll Deposit,Income,Credit,1390.11,232387.82,USD,Demo High Yield Savings,Savings,Payroll Deposit,Austin,TX,US,REF63592929,ACH,Posted
CADCF7792732459A,2025-07-08 10:05:45,2025-07-10,Office Supplies,Operations,Debit,-24.05,232363.77,USD,Demo High Yield Savings,Savings,Office Supplies,Chicago,IL,US,REF49580182,Card,Posted
D5B975790E604412,2025-07-08 19:49:25,2025-07-09,Grocery Market,Groceries,Debit,-23.60,232340.17,USD,Demo High Yield Savings,Savings,Grocery Market,New York,NY,US,REF39050282,POS,Posted
0E31F5BB3FAB4626,2025-07-10 16:38:16,2025-07-11,Online Retailer,Shopping,Debit,-149.60,232190.57,USD,Demo High Yield Savings,Savings,Online Retailer,Miami,FL,US,REF28164926,Online,Posted
5CBF9C4679E945E0,2025-07-10 20:21:26,2025-07-12,Mobile Carrier,Bills,Debit,-27.65,232162.92,USD,Demo High Yield Savings,Savings,Mobile Carrier,Austin,TX,US,REF22881862,ACH,Posted
E729298F12994DC1,2025-07-12 17:01:40,2025-07-13,Electric Utility,Bills,Debit,-46.62,232116.30,USD,Demo High Yield Savings,Savings,Electric Utility,Denver,CO,US,REF14635073,ACH,Posted
5E6F26768140431D,2025-07-12 17:29:59,2025-07-12,Software Subscription,SaaS,Debit,-136.85,231979.45,USD,Demo High Yield Savings,Savings,Software Subscription,Seattle,WA,US,REF40834888,ACH,Posted
64FABBE017324796,2025-07-12 21:55:17,2025-07-14,Electric Utility,Bills,Debit,-33.65,231945.80,USD,Demo High Yield Savings,Savings,Electric Utility,Boston,MA,US,REF68492621,ACH,Posted
A60C0BA1289249E5,2025-07-12 22:50:42,2025-07-14,Software Subscription,SaaS,Debit,-87.39,231858.41,USD,Demo High Yield Savings,Savings,Software Subscription,Seattle,WA,US,REF61284717,ACH,Posted
60D6987874B145F5,2025-07-13 11:06:49,2025-07-14,Gas Station,Transport,Debit,-8.55,231849.86,USD,Demo High Yield Savings,Savings,Gas Station,Boston,MA,US,REF91167742,POS,Pending
2D12A35AAFE0488E,2025-07-13 11:26:40,2025-07-13,Coffee Shop,Food & Drink,Debit,-5.31,231844.55,USD,Demo High Yield Savings,Savings,Coffee Shop,New York,NY,US,REF23187264,POS,Posted
A1473AFAFFE84EF7,2025-07-14 03:02:58,2025-07-14,Office Supplies,Operations,Debit,-16.19,231828.36,USD,Demo High Yield Savings,Savings,Office Supplies,Miami,FL,US,REF21222132,Card,Posted
F518DE9DDDB8424A,2025-07-14 05:42:27,2025-07-16,Pharmacy,Health,Debit,-11.30,231817.06,USD,Demo High Yield Savings,Savings,Pharmacy,Austin,TX,US,REF56681534,Card,Posted
1AF86CF4DD284498,2025-07-14 08:44:10,2025-07-14,Grocery Market,Groceries,Debit,-21.55,231795.51,USD,Demo High Yield Savings,Savings,Grocery Market,Miami,FL,US,REF88400641,POS,Pending
83354CC075C64B9A,2025-07-14 18:52:07,2025-07-14,Transfer In,Transfer,Credit,1378.60,233174.11,USD,Demo High Yield Savings,Savings,Transfer In,San Francisco,CA,US,REF79322944,Internal,Posted
CD84C3D0B82746A1,2025-07-15 04:54:40,2025-07-15,Mobile Carrier,Bills,Debit,-22.95,233151.16,USD,Demo High Yield Savings,Savings,Mobile Carrier,Boston,MA,US,REF63216038,ACH,Posted
4BBC1FD47BD64A60,2025-07-15 10:35:35,2025-07-17,Software Subscription,SaaS,Debit,-32.21,233118.95,USD,Demo High Yield Savings,Savings,Software Subscription,New York,NY,US,REF46770694,ACH,Posted
431F22AC490C431E,2025-07-15 20:57:10,2025-07-16,Grocery Market,Groceries,Debit,-74.78,233044.17,USD,Demo High Yield Savings,Savings,Grocery Market,Miami,FL,US,REF29225877,POS,Posted
FDF74B23160C4EDB,2025-07-15 22:16:11,2025-07-16,Insurance Payment,Insurance,Debit,-61.88,232982.29,USD,Demo High Yield Savings,Savings,Insurance Payment,San Francisco,CA,US,REF40384767,ACH,Posted
AE421F3246584A85,2025-07-16 02:18:03,2025-07-18,Transfer In,Transfer,Credit,505.11,233487.40,USD,Demo High Yield Savings,Savings,Transfer In,New York,NY,US,REF52859035,Internal,Posted
6A67F76E1C744611,2025-07-16 09:01:51,2025-07-18,Payroll Deposit,Income,Credit,4067.14,237554.54,USD,Demo High Yield Savings,Savings,Payroll Deposit,Denver,CO,US,REF35297638,ACH,Posted
3D1907CB0B6042EF,2025-07-16 13:12:36,2025-07-17,Payroll Deposit,Income,Credit,2548.21,240102.75,USD,Demo High Yield Savings,Savings,Payroll Deposit,Denver,CO,US,REF14531191,ACH,Posted
E73DD75A2C2B4622,2025-07-16 19:48:24,2025-07-16,Online Retailer,Shopping,Debit,-94.97,240007.78,USD,Demo High Yield Savings,Savings,Online Retailer,Chicago,IL,US,REF80321416,Online,Posted
C3C558AD04D34EF4,2025-07-17 13:01:55,2025-07-17,Client Payment,Revenue,Credit,9407.86,249415.64,USD,Demo High Yield Savings,Savings,Client Payment,Denver,CO,US,REF94851513,Wire,Posted
E80DBDD4C42D47AA,2025-07-17 14:55:39,2025-07-19,Software Subscription,SaaS,Debit,-29.30,249386.34,USD,Demo High Yield Savings,Savings,Software Subscription,New York,NY,US,REF66786713,ACH,Posted
655C0E4086AD4A97,2025-07-17 17:20:01,2025-07-19,Software Subscription,SaaS,Debit,-81.25,249305.09,USD,Demo High Yield Savings,Savings,Software Subscription,Denver,CO,US,REF45125720,ACH,Posted
94D39E4449224A68,2025-07-17 19:11:50,2025-07-17,Restaurant,Dining,Debit,-52.89,249252.20,USD,Demo High Yield Savings,Savings,Restaurant,Seattle,WA,US,REF84011120,Card,Posted
345DC8F27CF84E38,2025-07-18 09:48:59,2025-07-18,Cloud Hosting,Infrastructure,Debit,-23.03,249229.17,USD,Demo High Yield Savings,Savings,Cloud Hosting,New York,NY,US,REF30960858,ACH,Posted
48BE47ED0DBF4CE7,2025-07-18 10:41:23,2025-07-18,Coffee Shop,Food & Drink,Debit,-1.57,249227.60,USD,Demo High Yield Savings,Savings,Coffee Shop,Austin,TX,US,REF57703861,POS,Posted
5284960632DD43D5,2025-07-18 23:16:45,2025-07-19,Electric Utility,Bills,Debit,-82.32,249145.28,USD,Demo High Yield Savings,Savings,Electric Utility,Chicago,IL,US,REF41501680,ACH,Posted
32B4B7387AAD40A6,2025-07-18 23:20:29,2025-07-19,Insurance Payment,Insurance,Debit,-112.64,249032.64,USD,Demo High Yield Savings,Savings,Insurance Payment,San Francisco,CA,US,REF48298018,ACH,Posted
4342EB53E07240D3,2025-07-19 00:00:14,2025-07-20,Gas Station,Transport,Debit,-11.37,249021.27,USD,Demo High Yield Savings,Savings,Gas Station,Boston,MA,US,REF53838097,POS,Posted
12E2B597BD864B36,2025-07-19 00:37:19,2025-07-19,Payroll Deposit,Income,Credit,3924.33,252945.60,USD,Demo High Yield Savings,Savings,Payroll Deposit,Miami,FL,US,REF57610634,ACH,Posted
0B05E1DD9A274281,2025-07-19 05:22:51,2025-07-21,Water Utility,Bills,Debit,-19.99,252925.61,USD,Demo High Yield Savings,Savings,Water Utility,Boston,MA,US,REF78929583,ACH,Posted
21811EB3E66A4AE1,2025-07-20 01:35:55,2025-07-20,Grocery Market,Groceries,Debit,-28.95,252896.66,USD,Demo High Yield Savings,Savings,Grocery Market,Miami,FL,US,REF71359880,POS,Posted
E6B81C825BC94FA2,2025-07-20 06:22:04,2025-07-20,Cloud Hosting,Infrastructure,Debit,-153.96,252742.70,USD,Demo High Yield Savings,Savings,Cloud Hosting,Austin,TX,US,REF35039993,ACH,Pending
4558858E90C24976,2025-07-20 19:22:34,2025-07-21,Grocery Market,Groceries,Debit,-31.36,252711.34,USD,Demo High Yield Savings,Savings,Grocery Market,Chicago,IL,US,REF48556908,POS,Pending
73312A283D124ECC,2025-07-21 04:25:42,2025-07-21,Software Subscription,SaaS,Debit,-105.69,252605.65,USD,Demo High Yield Savings,Savings,Software Subscription,Miami,FL,US,REF17294228,ACH,Posted
1457398CA3B149D0,2025-07-21 07:36:22,2025-07-23,Office Supplies,Operations,Debit,-35.20,252570.45,USD,Demo High Yield Savings,Savings,Office Supplies,Boston,MA,US,REF95962340,Card,Pending
2F70DD4A1173453F,2025-07-21 09:15:01,2025-07-23,Refund,Refund,Credit,74.23,252644.68,USD,Demo High Yield Savings,Savings,Refund,Denver,CO,US,REF87525357,Card,Pending
0C6E88CAA68E48F2,2025-07-21 09:43:39,2025-07-21,Payroll Deposit,Income,Credit,1809.79,254454.47,USD,Demo High Yield Savings,Savings,Payroll Deposit,Chicago,IL,US,REF87709140,ACH,Posted
5587F3434A4A44B6,2025-07-21 11:19:55,2025-07-21,Office Supplies,Operations,Debit,-107.08,254347.39,USD,Demo High Yield Savings,Savings,Office Supplies,Seattle,WA,US,REF40171534,Card,Posted
10886EA2A034430F,2025-07-21 11:48:34,2025-07-23,Water Utility,Bills,Debit,-23.47,254323.92,USD,Demo High Yield Savings,Savings,Water Utility,Seattle,WA,US,REF63331228,ACH,Posted
738598B9B4CA494B,2025-07-21 13:00:48,2025-07-22,Electric Utility,Bills,Debit,-74.52,254249.40,USD,Demo High Yield Savings,Savings,Electric Utility,Austin,TX,US,REF71322699,ACH,Posted
43B29F7BFF0B4AB0,2025-07-21 15:29:24,2025-07-21,Refund,Refund,Credit,5.64,254255.04,USD,Demo High Yield Savings,Savings,Refund,Denver,CO,US,REF31566119,Card,Posted
C289F27BED28482C,2025-07-22 00:12:42,2025-07-24,Electric Utility,Bills,Debit,-87.15,254167.89,USD,Demo High Yield Savings,Savings,Electric Utility,Denver,CO,US,REF40161549,ACH,Posted
D531C51D93204915,2025-07-22 04:28:14,2025-07-24,Mobile Carrier,Bills,Debit,-24.99,254142.90,USD,Demo High Yield Savings,Savings,Mobile Carrier,Boston,MA,US,REF76566782,ACH,Posted
E3642D214FCC4B56,2025-07-22 11:19:23,2025-07-23,Restaurant,Dining,Debit,-25.49,254117.41,USD,Demo High Yield Savings,Savings,Restaurant,San Francisco,CA,US,REF68864146,Card,Pending
F9BBD31A1D284587,2025-07-22 14:30:32,2025-07-23,Cloud Hosting,Infrastructure,Debit,-170.31,253947.10,USD,Demo High Yield Savings,Savings,Cloud Hosting,Seattle,WA,US,REF47427169,ACH,Posted
B4602373969E4EB8,2025-07-23 15:42:07,2025-07-25,Payroll Deposit,Income,Credit,1950.60,255897.70,USD,Demo High Yield Savings,Savings,Payroll Deposit,Seattle,WA,US,REF82966957,ACH,Posted
FCDC21D6662B4DD3,2025-07-23 22:55:20,2025-07-24,Cloud Hosting,Infrastructure,Debit,-132.06,255765.64,USD,Demo High Yield Savings,Savings,Cloud Hosting,San Francisco,CA,US,REF66686642,ACH,Posted
62AA97A821A9472C,2025-07-25 03:29:34,2025-07-25,Payroll Deposit,Income,Credit,1814.75,257580.39,USD,Demo High Yield Savings,Savings,Payroll Deposit,Miami,FL,US,REF32048331,ACH,Posted
8AAE08725F0F4342,2025-07-25 09:02:59,2025-07-25,Electric Utility,Bills,Debit,-45.74,257534.65,USD,Demo High Yield Savings,Savings,Electric Utility,Seattle,WA,US,REF87509126,ACH,Pending
6176661CC2CC4287,2025-07-26 05:00:23,2025-07-27,Office Supplies,Operations,Debit,-46.93,257487.72,USD,Demo High Yield Savings,Savings,Office Supplies,Denver,CO,US,REF20003633,Card,Posted
E032DA50A18F405E,2025-07-26 15:15:57,2025-07-27,Cloud Hosting,Infrastructure,Debit,-168.31,257319.41,USD,Demo High Yield Savings,Savings,Cloud Hosting,San Francisco,CA,US,REF10302186,ACH,Pending
2581328407714FF7,2025-07-26 16:29:41,2025-07-28,Software Subscription,SaaS,Debit,-103.22,257216.19,USD,Demo High Yield Savings,Savings,Software Subscription,Denver,CO,US,REF64384837,ACH,Posted
7AE91665469C459C,2025-07-27 01:37:19,2025-07-28,Cloud Hosting,Infrastructure,Debit,-30.69,257185.50,USD,Demo High Yield Savings,Savings,Cloud Hosting,Seattle,WA,US,REF39387314,ACH,Posted
9E78A2CC87704758,2025-07-27 09:52:13,2025-07-29,Cloud Hosting,Infrastructure,Debit,-25.23,257160.27,USD,Demo High Yield Savings,Savings,Cloud Hosting,Seattle,WA,US,REF49699466,ACH,Posted
7A64181A6C114373,2025-07-27 13:54:15,2025-07-28,Ride Share,Transport,Debit,-16.86,257143.41,USD,Demo High Yield Savings,Savings,Ride Share,New York,NY,US,REF90259807,Card,Posted
46583C378F8C416E,2025-07-28 05:32:54,2025-07-29,Software Subscription,SaaS,Debit,-4.63,257138.78,USD,Demo High Yield Savings,Savings,Software Subscription,San Francisco,CA,US,REF59325184,ACH,Posted
7A12296289DD46BC,2025-07-28 06:10:52,2025-07-30,Online Retailer,Shopping,Debit,-68.07,257070.71,USD,Demo High Yield Savings,Savings,Online Retailer,San Francisco,CA,US,REF19865211,Online,Posted
9851CF235AC44681,2025-07-28 17:46:55,2025-07-30,Coffee Shop,Food & Drink,Debit,-3.67,257067.04,USD,Demo High Yield Savings,Savings,Coffee Shop,Austin,TX,US,REF13566065,POS,Posted
D129BA8C5DA449CC,2025-07-28 19:17:31,2025-07-30,Mobile Carrier,Bills,Debit,-39.12,257027.92,USD,Demo High Yield Savings,Savings,Mobile Carrier,San Francisco,CA,US,REF96607967,ACH,Posted
E7A4C8C47912408F,2025-07-28 23:02:53,2025-07-29,Software Subscription,SaaS,Debit,-76.10,256951.82,USD,Demo High Yield Savings,Savings,Software Subscription,Austin,TX,US,REF63082648,ACH,Pending
0E10BFACE38246CF,2025-07-29 00:20:39,2025-07-29,Ride Share,Transport,Debit,-20.28,256931.54,USD,Demo High Yield Savings,Savings,Ride Share,San Francisco,CA,US,REF59700276,Card,Posted
29098D26F83D4A05,2025-07-29 09:38:52,2025-07-31,Electric Utility,Bills,Debit,-18.96,256912.58,USD,Demo High Yield Savings,Savings,Electric Utility,Denver,CO,US,REF53309532,ACH,Pending
4A5C855154FB4206,2025-07-29 11:41:19,2025-07-29,Gas Station,Transport,Debit,-22.78,256889.80,USD,Demo High Yield Savings,Savings,Gas Station,Boston,MA,US,REF70709337,POS,Posted
644171317B224F08,2025-07-30 21:08:38,2025-07-30,Coffee Shop,Food & Drink,Debit,-2.15,256887.65,USD,Demo High Yield Savings,Savings,Coffee Shop,Denver,CO,US,REF76047752,POS,Pending
C358D68DB8AD4311,2025-07-31 12:24:19,2025-08-01,Refund,Refund,Credit,43.98,256931.63,USD,Demo High Yield Savings,Savings,Refund,Austin,TX,US,REF12153059,Card,Posted
F823693876B84038,2025-07-31 16:16:15,2025-07-31,Insurance Payment,Insurance,Debit,-93.90,256837.73,USD,Demo High Yield Savings,Savings,Insurance Payment,San Francisco,CA,US,REF62691474,ACH,Pending
0CBA286B626A4A05,2025-07-31 16:28:16,2025-08-02,Transfer In,Transfer,Credit,1468.40,258306.13,USD,Demo High Yield Savings,Savings,Transfer In,Austin,TX,US,REF17658285,Internal,Posted
3626146223264073,2025-08-01 01:00:01,2025-08-01,Transfer In,Transfer,Credit,1248.05,259554.18,USD,Demo High Yield Savings,Savings,Transfer In,Denver,CO,US,REF90523345,Internal,Posted
AE886AF1E1D94E14,2025-08-01 05:26:11,2025-08-01,Office Supplies,Operations,Debit,-79.38,259474.80,USD,Demo High Yield Savings,Savings,Office Supplies,San Francisco,CA,US,REF58998598,Card,Posted
128C23FB1E464E15,2025-08-01 13:24:17,2025-08-01,Streaming Service,Entertainment,Debit,-9.34,259465.46,USD,Demo High Yield Savings,Savings,Streaming Service,Miami,FL,US,REF63078880,ACH,Posted
9444660BE0654262,2025-08-01 21:08:17,2025-08-02,Transfer In,Transfer,Credit,1206.36,260671.82,USD,Demo High Yield Savings,Savings,Transfer In,Miami,FL,US,REF95209019,Internal,Posted
D79B7F2A05374D4E,2025-08-02 02:35:05,2025-08-04,Software Subscription,SaaS,Debit,-75.03,260596.79,USD,Demo High Yield Savings,Savings,Software Subscription,San Francisco,CA,US,REF62783449,ACH,Posted
30FFC32D254741EC,2025-08-02 14:46:28,2025-08-03,Water Utility,Bills,Debit,-16.04,260580.75,USD,Demo High Yield Savings,Savings,Water Utility,Boston,MA,US,REF63537178,ACH,Posted
E61F9FEC59DB4764,2025-08-03 04:20:50,2025-08-04,Coffee Shop,Food & Drink,Debit,-4.07,260576.68,USD,Demo High Yield Savings,Savings,Coffee Shop,Boston,MA,US,REF46255595,POS,Posted
348D2966B3E6455E,2025-08-03 13:26:12,2025-08-05,Ride Share,Transport,Debit,-9.36,260567.32,USD,Demo High Yield Savings,Savings,Ride Share,Austin,TX,US,REF77560003,Card,Posted
37F9449769F14EF5,2025-08-03 16:59:32,2025-08-03,Transfer In,Transfer,Credit,483.81,261051.13,USD,Demo High Yield Savings,Savings,Transfer In,San Francisco,CA,US,REF27305260,Internal,Posted
8B9184B834A04A2B,2025-08-04 05:10:25,2025-08-06,Water Utility,Bills,Debit,-28.38,261022.75,USD,Demo High Yield Savings,Savings,Water Utility,Seattle,WA,US,REF23610361,ACH,Pending
D300365DDC934995,2025-08-04 16:09:36,2025-08-05,Interest Credit,Interest,Credit,9.04,261031.79,USD,Demo High Yield Savings,Savings,Interest Credit,New York,NY,US,REF26212004,System,Pending
F96550E7DA6C4FBF,2025-08-05 06:18:12,2025-08-06,Ride Share,Transport,Debit,-10.56,261021.23,USD,Demo High Yield Savings,Savings,Ride Share,San Francisco,CA,US,REF79607791,Card,Pending
7B1EC73154364558,2025-08-07 09:20:24,2025-08-08,Gas Station,Transport,Debit,-16.38,261004.85,USD,Demo High Yield Savings,Savings,Gas Station,San Francisco,CA,US,REF38277083,POS,Pending
77F86413529D47CE,2025-08-07 12:27:24,2025-08-07,Coffee Shop,Food & Drink,Debit,-2.93,261001.92,USD,Demo High Yield Savings,Savings,Coffee Shop,Miami,FL,US,REF74975404,POS,Posted
045FDE6B46A64313,2025-08-07 12:51:31,2025-08-07,Insurance Payment,Insurance,Debit,-160.97,260840.95,USD,Demo High Yield Savings,Savings,Insurance Payment,Austin,TX,US,REF85928927,ACH,Pending
C62031D7262E4FB3,2025-08-07 14:26:26,2025-08-08,Insurance Payment,Insurance,Debit,-175.80,260665.15,USD,Demo High Yield Savings,Savings,Insurance Payment,Austin,TX,US,REF66494741,ACH,Posted
1A85637749114206,2025-08-07 14:54:20,2025-08-07,Ride Share,Transport,Debit,-12.77,260652.38,USD,Demo High Yield Savings,Savings,Ride Share,Austin,TX,US,REF96343880,Card,Posted
4DBCD5CF31154274,2025-08-07 23:17:09,2025-08-07,Interest Credit,Interest,Credit,33.80,260686.18,USD,Demo High Yield Savings,Savings,Interest Credit,Denver,CO,US,REF52857838,System,Pending
22BA31E8FD31488D,2025-08-08 10:01:08,2025-08-08,Coffee Shop,Food & Drink,Debit,-1.76,260684.42,USD,Demo High Yield Savings,Savings,Coffee Shop,Austin,TX,US,REF95787279,POS,Posted
4B6D367EBAE84C4D,2025-08-08 10:01:11,2025-08-09,Gas Station,Transport,Debit,-37.62,260646.80,USD,Demo High Yield Savings,Savings,Gas Station,Seattle,WA,US,REF89726022,POS,Posted
AADF0A39FDD04136,2025-08-09 01:57:45,2025-08-11,Online Retailer,Shopping,Debit,-30.11,260616.69,USD,Demo High Yield Savings,Savings,Online Retailer,Boston,MA,US,REF20066099,Online,Posted
474461B2728C44D7,2025-08-09 02:43:48,2025-08-11,Coffee Shop,Food & Drink,Debit,-6.82,260609.87,USD,Demo High Yield Savings,Savings,Coffee Shop,Miami,FL,US,REF52734662,POS,Posted
E404A97FE75341A3,2025-08-09 12:36:35,2025-08-09,Ride Share,Transport,Debit,-28.41,260581.46,USD,Demo High Yield Savings,Savings,Ride Share,Boston,MA,US,REF73481972,Card,Posted
37BEB8FF848B46C9,2025-08-09 16:35:11,2025-08-10,Client Payment,Revenue,Credit,6137.40,266718.86,USD,Demo High Yield Savings,Savings,Client Payment,Seattle,WA,US,REF75131857,Wire,Pending
3F3FDF83EB224441,2025-08-10 04:26:30,2025-08-10,Mobile Carrier,Bills,Debit,-17.31,266701.55,USD,Demo High Yield Savings,Savings,Mobile Carrier,Denver,CO,US,REF76016435,ACH,Pending
C835D9A624884B77,2025-08-11 18:55:38,2025-08-12,Online Retailer,Shopping,Debit,-40.50,266661.05,USD,Demo High Yield Savings,Savings,Online Retailer,Miami,FL,US,REF64832587,Online,Pending
3DCAA82E29C24015,2025-08-13 05:18:02,2025-08-14,Transfer In,Transfer,Credit,1017.29,267678.34,USD,Demo High Yield Savings,Savings,Transfer In,Denver,CO,US,REF42781920,Internal,Posted
49FA5DC4D4504C8F,2025-08-13 07:20:36,2025-08-15,Restaurant,Dining,Debit,-24.46,267653.88,USD,Demo High Yield Savings,Savings,Restaurant,Chicago,IL,US,REF12932900,Card,Posted
02FB4554A2944ACD,2025-08-13 08:31:25,2025-08-14,Mobile Carrier,Bills,Debit,-49.89,267603.99,USD,Demo High Yield Savings,Savings,Mobile Carrier,Miami,FL,US,REF65807734,ACH,Posted
2AE19F8F290A486B,2025-08-13 23:09:28,2025-08-15,Pharmacy,Health,Debit,-35.63,267568.36,USD,Demo High Yield Savings,Savings,Pharmacy,Austin,TX,US,REF35363046,Card,Posted
FAAAE030B3D44C90,2025-08-14 01:52:36,2025-08-14,Coffee Shop,Food & Drink,Debit,-0.90,267567.46,USD,Demo High Yield Savings,Savings,Coffee Shop,New York,NY,US,REF67738851,POS,Posted
EFB11892DFC4401B,2025-08-14 03:53:24,2025-08-14,Interest Credit,Interest,Credit,37.94,267605.40,USD,Demo High Yield Savings,Savings,Interest Credit,Miami,FL,US,REF63576791,System,Posted
D6099F5C25264CF0,2025-08-15 00:44:13,2025-08-16,Refund,Refund,Credit,83.69,267689.09,USD,Demo High Yield Savings,Savings,Refund,San Francisco,CA,US,REF85613436,Card,Posted
C735D1E859874EAC,2025-08-16 00:39:02,2025-08-18,Software Subscription,SaaS,Debit,-186.86,267502.23,USD,Demo High Yield Savings,Savings,Software Subscription,Seattle,WA,US,REF24465305,ACH,Posted
F397B1BA79534614,2025-08-16 11:00:07,2025-08-16,Grocery Market,Groceries,Debit,-43.08,267459.15,USD,Demo High Yield Savings,Savings,Grocery Market,Seattle,WA,US,REF78417285,POS,Posted
1222E90E369D48D6,2025-08-16 12:03:59,2025-08-16,Electric Utility,Bills,Debit,-42.95,267416.20,USD,Demo High Yield Savings,Savings,Electric Utility,Chicago,IL,US,REF41531482,ACH,Posted
C13BFC33737C4563,2025-08-16 21:12:54,2025-08-18,Online Retailer,Shopping,Debit,-29.62,267386.58,USD,Demo High Yield Savings,Savings,Online Retailer,San Francisco,CA,US,REF99369812,Online,Posted
D6EEAE38FA31424F,2025-08-17 15:21:45,2025-08-17,Streaming Service,Entertainment,Debit,-4.67,267381.91,USD,Demo High Yield Savings,Savings,Streaming Service,Chicago,IL,US,REF30403362,ACH,Posted
9EFB5FD4BB454D87,2025-08-17 17:20:06,2025-08-18,Transfer In,Transfer,Credit,757.21,268139.12,USD,Demo High Yield Savings,Savings,Transfer In,Chicago,IL,US,REF80168054,Internal,Posted
9CB56737B17043A6,2025-08-18 04:42:44,2025-08-18,Pharmacy,Health,Debit,-3.56,268135.56,USD,Demo High Yield Savings,Savings,Pharmacy,Seattle,WA,US,REF75570300,Card,Posted
F087794C7C684D97,2025-08-19 12:17:48,2025-08-19,Gas Station,Transport,Debit,-10.12,268125.44,USD,Demo High Yield Savings,Savings,Gas Station,Miami,FL,US,REF11762146,POS,Posted
FF748516038A4121,2025-08-20 13:33:13,2025-08-22,Gas Station,Transport,Debit,-16.87,268108.57,USD,Demo High Yield Savings,Savings,Gas Station,Chicago,IL,US,REF67516899,POS,Posted
354DB805A6DF4E84,2025-08-20 13:56:30,2025-08-22,Refund,Refund,Credit,37.10,268145.67,USD,Demo High Yield Savings,Savings,Refund,Miami,FL,US,REF52413505,Card,Posted
